Job Title,Company Name,Location,Experience (Years),Min Experience,Max Experience,Experiencia Media,Rango Experiencia,Num Ubicaciones,Oferta Exterior
Hiring for Instructional Designer for an IT company in Gurgaon location,TandA HR Solutions,Gurgaon,3 - 5 Years,3,5,4.0,2,1,False
Hiring for the Sales Manager in a IT company for Mohali location,TandA HR Solutions,Mohali,4 - 8 Years,4,8,6.0,4,1,False
Hiring for the Embedded Engineer in a IT Company for Chandigarh location,TandA HR Solutions,Chandigarh,1 - 2 Years,1,2,1.5,1,1,False
Job opening for the PMO in a IT company for Coimbatore location,TandA HR Solutions,Coimbatore,7 - 10 Years,7,10,8.5,3,1,False
Hiring for Marketing Executive for an IT company in Noida location,TandA HR Solutions,Noida/Greater Noida,0 - 5 Years,0,5,2.5,5,1,False
Looking for PHP Developer for an IT Company in in Mohali Location,TandA HR Solutions,Mohali,3 - 7 Years,3,7,5.0,4,1,False
Urgently we are looking for a PMO for an IT Company in BangaloreLocation.,TandA HR Solutions,Bengaluru / Bangalore,8 - 11 Years,8,11,9.5,3,1,False
Job openingforAngularDeveloperfor an IT companyin Panchkula location,TandA HR Solutions,Panchkula,3 - 7 Years,3,7,5.0,4,1,False
Job openingforthe contentwriter positionin a IT companyforMohali location,TandA HR Solutions,Mohali,0 - 2 Years,0,2,1.0,2,1,False
Hiring forTelesales executivesfor an IT companyin Mohali location,TandA HR Solutions,Mohali,1 - 4 Years,1,4,2.5,3,1,False
Job opening forFlutterDeveloperfor an IT companyin Bangalore location,TandA HR Solutions,Bengaluru / Bangalore,1 - 4 Years,1,4,2.5,3,1,False
Urgently looking for aGraphicDesignerfor an IT Company in Gurgaon Location.,TandA HR Solutions,Gurgaon,3 - 4 Years,3,4,3.5,1,1,False
Hiringfor theenterprisesalesposition in a IT companyfor the Gurgaon location,TandA HR Solutions,Gurgaon,3 - 4 Years,3,4,3.5,1,1,False
Looking forSR Business developmentManagerfor an IT Industry in Mohalilocation,TandA HR Solutions,Mohali,3 - 6 Years,3,6,4.5,3,1,False
Opening forSalesManager for a IT Service provider companyinHyderabadlocation,TandA HR Solutions,Hyderabad/Secunderabad,1 - 4 Years,1,4,2.5,3,1,False
Looking forTelesales executivesfor an IT companyin Mohali location,TandA HR Solutions,Mohali,1 - 4 Years,1,4,2.5,3,1,False
Job opening forPythonDeveloperprofile for an IT company for Mohali location,TandA HR Solutions,Mohali,3 - 6 Years,3,6,4.5,3,1,False
Job opening forArchitect profilefor a IT company inChennailocation,TandA HR Solutions,Chennai,10 - 13 Years,10,13,11.5,3,1,False
Job opening forArchitect profilefor a IT company inPunelocation,TandA HR Solutions,Pune,10 - 13 Years,10,13,11.5,3,1,False
Urgent hiring forPythonDeveloperprofile for an IT company for Chandigarh location,TandA HR Solutions,"Chandigarh, Mohali",3 - 8 Years,3,8,5.5,5,2,False
Hiring for the Software tester profile for IT for Gurgaon location.,TandA HR Solutions,Gurgaon,3 - 4 Years,3,4,3.5,1,1,False
Looking forPerformance Marketerfor an IT company inJaipur location,TandA HR Solutions,Jaipur,2 - 6 Years,2,6,4.0,4,1,False
Looking forTelesalesexecutivesfor an IT companyin Mohali location,TandA HR Solutions,Mohali,3 - 6 Years,3,6,4.5,3,1,False
Job opening forBusinessDevelopmentManagerfor a IT Company forHyderabad and Bangalorelocation,TandA HR Solutions,"Bengaluru / Bangalore, Hyderabad/Secunderabad",1 - 4 Years,1,4,2.5,3,2,False
Job opening forBusinessDevelopmentManagerfor a IT Company forBangalorelocation,TandA HR Solutions,Bengaluru / Bangalore,1 - 4 Years,1,4,2.5,3,1,False
Looking for the Graphic Designer for an IT Company in Gurgaon Location.,TandA HR Solutions,Gurgaon,3 - 4 Years,3,4,3.5,1,1,False
Urgent hiring forPythonDeveloperprofile for an IT company for Chandigarh location,TandA HR Solutions,Chandigarh,4 - 8 Years,4,8,6.0,4,1,False
Urgent hiring forPHPDeveloperfor an IT companyin Bangalore  ( WFH ),TandA HR Solutions,Bengaluru / Bangalore,3 - 6 Years,3,6,4.5,3,1,False
Job opening forBusiness Analyst for an IT companyin Panchkulalocation,TandA HR Solutions,Panchkula,1 - 4 Years,1,4,2.5,3,1,False
Hiring for IT Trainer for a Charitable Trust for Secunderabad Location.,TandA HR Solutions,Hyderabad/Secunderabad,0 - 2 Years,0,2,1.0,2,1,False
Hiring for Technical Support for an IT Company for Mohali Location.,TandA HR Solutions,Mohali,2 - 4 Years,2,4,3.0,2,1,False
Hiring for Angular Developer for an IT company in Gurgaon Location.,TandA HR Solutions,"Bengaluru / Bangalore, Gurgaon",2 - 4 Years,2,4,3.0,2,2,False
Hiring for Shopify Developer for an IT company in Mohali location,TandA HR Solutions,Mohali,4 - 6 Years,4,6,5.0,2,1,False
Hiring for Angular Developer for an IT company in Mohali location,TandA HR Solutions,Mohali,4 - 6 Years,4,6,5.0,2,1,False
Hiring for Xamarin Developer in an IT Company for WFH,TandA HR Solutions,Bengaluru / Bangalore,4 - 7 Years,4,7,5.5,3,1,False
Hiring for Content Writer for an IT company for Mohali location,TandA HR Solutions,Mohali,0 - 2 Years,0,2,1.0,2,1,False
Job opening for Trainer for an IT company in Hyderabad location,TandA HR Solutions,Hyderabad/Secunderabad,2 - 5 Years,2,5,3.5,3,1,False
Hiring for Escalation  ( Female )  for an IT Company in the Manimajra location,TandA HR Solutions,Chandigarh,2 - 5 Years,2,5,3.5,3,1,False
Urgent hiring for Trainer for an IT company in Hyderabad location,TandA HR Solutions,Hyderabad/Secunderabad,2 - 5 Years,2,5,3.5,3,1,False
Looking for HR Executive for an IT company in the Mohali location,TandA HR Solutions,Mohali,7 - 10 Years,7,10,8.5,3,1,False
Hiring for Postgres DBA for an IT company in Bangalore Location,TandA HR Solutions,Bengaluru / Bangalore,5 - 8 Years,5,8,6.5,3,1,False
Urgent hiring for the BDM for an IT company in Mohali location.,TandA HR Solutions,Mohali,2 - 3 Years,2,3,2.5,1,1,False
Looking for Sales Executive for an IT company in Mohali location,TandA HR Solutions,Mohali,1 - 2 Years,1,2,1.5,1,1,False
Urgent Hiring for IT support for Bangalore location  ( WFO ),TandA HR Solutions,Bengaluru / Bangalore,2 - 3 Years,2,3,2.5,1,1,False
Hiring for Reactjs Developer for an IT company for Delhi location,TandA HR Solutions,Delhi,2 - 6 Years,2,6,4.0,4,1,False
Hiring for Postgres DBA for an IT company in BangaloreLocation,TandA HR Solutions,Bengaluru / Bangalore,5 - 8 Years,5,8,6.5,3,1,False
Urgent hiring forLeadQAEngineerfor MNC IT companyin Gurugramlocation,TandA HR Solutions,Gurgaon,10 - 12 Years,10,12,11.0,2,1,False
Job opening forSeniorPHPFull stackfor an IT companyinBangalore location,TandA HR Solutions,Bengaluru / Bangalore,2 - 5 Years,2,5,3.5,3,1,False
Looking forSystem Administratorfor a IT Service provider companyinHyderabadlocation,TandA HR Solutions,Hyderabad/Secunderabad,1 - 4 Years,1,4,2.5,3,1,False
Urgent hiring forLeadQAEngineerfor MNC IT companyin Mumbailocation,TandA HR Solutions,Mumbai,2 - 6 Years,2,6,4.0,4,1,False
Job opening forBDEfor a IT Service provider companyinHyderabadlocation,TandA HR Solutions,Hyderabad/Secunderabad,2 - 4 Years,2,4,3.0,2,1,False
Urgent hiring for Content Writerfor an IT companyin Mohalilocation,TandA HR Solutions,Mohali,0 - 3 Years,0,3,1.5,3,1,False
Job opening forPHPDeveloperfor a MNC IT companyinChandigarhlocation,TandA HR Solutions,Chandigarh,3 - 6 Years,3,6,4.5,3,1,False
Hiring for the Graphic Designerprofile for an IT company for Mohali location,TandA HR Solutions,"Chandigarh, Mohali",0 - 1 Years,0,1,0.5,1,2,False
Job opening forWordPressDeveloperfor an IT companyin Mohalilocation,TandA HR Solutions,Mohali,1 - 3 Years,1,3,2.0,2,1,False
Hiring forPHP Developerfor a MNC IT companyin Chandigarhlocationv,TandA HR Solutions,Chandigarh,3 - 6 Years,3,6,4.5,3,1,False
Looking forHR Executivefor a IT companyin Mohali location,TandA HR Solutions,Mohali,2 - 5 Years,2,5,3.5,3,1,False
Hiring for theStrategicPartnershipManager profile for an IT Company for Bangalore location,TandA HR Solutions,Bengaluru / Bangalore,1 - 5 Years,1,5,3.0,4,1,False
Hiring forPHP Developerfor an IT Comapny in Mohali Location.,TandA HR Solutions,"Chandigarh, Panchkula, Mohali, Ambala",0 - 2 Years,0,2,1.0,2,4,False
Looking forASP.net Developerfor an IT companyin Navi Mumbailocation,TandA HR Solutions,Navi Mumbai,5 - 8 Years,5,8,6.5,3,1,False
Hiring forDotNetDeveloper for an IT Comapny inMumbai Location.,TandA HR Solutions,Mumbai,2 - 5 Years,2,5,3.5,3,1,False
Job vacancy for theTelecallerprofile for an IT company for Bangalore location,TandA HR Solutions,Bengaluru / Bangalore,2 - 5 Years,2,5,3.5,3,1,False
Job opening for WordPressDeveloperfor an IT companyin Mohalilocation,TandA HR Solutions,Mohali,1 - 3 Years,1,3,2.0,2,1,False
Hiring forPHP Developerfor a MNC IT companyin Chandigarhlocation,TandA HR Solutions,Chandigarh,3 - 6 Years,3,6,4.5,3,1,False
Job opening forSEOExecutivefor a IT companyin Mohali location,TandA HR Solutions,Mohali,1 - 4 Years,1,4,2.5,3,1,False
Looking for WordPress Developer for an IT company in Mohali location,TandA HR Solutions,Mohali,0 - 1 Years,0,1,0.5,1,1,False
Urgent opening for a SrPythonSupportEngineerfor an IT company forBangalorelocation,TandA HR Solutions,Bengaluru / Bangalore,8 - 12 Years,8,12,10.0,4,1,False
Looking forPHP Developerfor a MNC IT companyin Chandigarhlocation,TandA HR Solutions,Chandigarh,3 - 4 Years,3,4,3.5,1,1,False
Hiring for theSalesCoordinatorprofile for a IT Hardware company forChennaiand Delhilocations,TandA HR Solutions,"Chennai, Delhi",2 - 5 Years,2,5,3.5,3,2,False
Job opening forFlutterDeveloperfor IT Company for Chandigarh location,TandA HR Solutions,Chandigarh,1 - 5 Years,1,5,3.0,4,1,False
Job opening forFlutter Developer for an IT Company in Chandigarhlocation,TandA HR Solutions,Chandigarh,1 - 5 Years,1,5,3.0,4,1,False
Urgent opening for thePythonDeveloperprofile for an IT company for Mohali location,TandA HR Solutions,Mohali,3 - 8 Years,3,8,5.5,5,1,False
job opening forDotNetDeveloperfor an MNC IT companyinMohalilocation,TandA HR Solutions,Mohali,3 - 6 Years,3,6,4.5,3,1,False
Looking for WordPress Developer for an IT companyin BanagloreWFH Location.,TandA HR Solutions,Bengaluru / Bangalore,4 - 5 Years,4,5,4.5,1,1,False
Hiring for thePythonDeveloperprofile for an IT company for Mohali location,TandA HR Solutions,Mohali,3 - 8 Years,3,8,5.5,5,1,False
HiringforUI / UXDesigner for IT Company for the chandigarh Location,TandA HR Solutions,Chandigarh,1 - 5 Years,1,5,3.0,4,1,False
Looking forPHPDeveloperfor a MNC IT companyin Chandigarhlocation,TandA HR Solutions,Chandigarh,2 - 4 Years,2,4,3.0,2,1,False
Looking for Android Developerprofile for IT companyin Mohali Location,TandA HR Solutions,Mohali,2 - 4 Years,2,4,3.0,2,1,False
Looking for DotNET Developerprofile for IT companyin Mohali Location,TandA HR Solutions,Mohali,3 - 5 Years,3,5,4.0,2,1,False
Urgent hiring for theEmbeddedDeveloper /  Lead in a IT Company for Bangalorelocation,TandA HR Solutions,Bengaluru / Bangalore,3 - 7 Years,3,7,5.0,4,1,False
Urgently looking for DotNETDeveloper for IT companyinMohali Location,TandA HR Solutions,Mohali,3 - 5 Years,3,5,4.0,2,1,False
Looking forPHPDeveloperfor a MNC IT companyin Chandigarhlocation,TandA HR Solutions,Chandigarh,3 - 6 Years,3,6,4.5,3,1,False
Job opening forCustomerSupportExecutivein an IT company in Chandigarh location,TandA HR Solutions,Chandigarh,2 - 5 Years,2,5,3.5,3,1,False
Hiring for Android Developer for an IT company in Mohali Location.,TandA HR Solutions,Mohali,2 - 4 Years,2,4,3.0,2,1,False
Hiring for Android Developerfor an IT company in Mohali Location,TandA HR Solutions,Mohali,2 - 4 Years,2,4,3.0,2,1,False
Hiring for Sr.phPDeveloperfor an IT company in Navi Mumbai location.,TandA HR Solutions,Navi Mumbai,3 - 6 Years,3,6,4.5,3,1,False
Hiring forCustomerSupportExecutivein an IT company in Mohali location,TandA HR Solutions,Mohali,2 - 5 Years,2,5,3.5,3,1,False
Job opening forPHPDeveloperfor a MNC IT companyin Chandigarhlocation,TandA HR Solutions,Chandigarh,3 - 6 Years,3,6,4.5,3,1,False
Urgent hiring for theDigitalMarketingprofile in IT company for Delhi location,TandA HR Solutions,Delhi,1 - 5 Years,1,5,3.0,4,1,False
Opening forPythonDeveloperprofile for an IT company for Panchkula location,TandA HR Solutions,Panchkula,3 - 6 Years,3,6,4.5,3,1,False
Hiring for theMERNStackEngineer for IT MNC Company for Chandigarh,TandA HR Solutions,Chandigarh,2 - 9 Years,2,9,5.5,7,1,False
Hiring for IT Teacher for Gurgaon location for Education Company,TandA HR Solutions,"Gurgaon, Mohali",2 - 4 Years,2,4,3.0,2,2,False
Hiring forCustomerSupportExecutivein an IT company in Mohali location,TandA HR Solutions,Mohali,1 - 2 Years,1,2,1.5,1,1,False
Job opening forFlutterDeveloperfor IT Company for Mohali location,TandA HR Solutions,Mohali,1 - 5 Years,1,5,3.0,4,1,False
Job opening for theMERNStackEngineer for IT MNC Company for Chandigarh,TandA HR Solutions,Chandigarh,2 - 9 Years,2,9,5.5,7,1,False
Hiring for Software Developer in a IT Company for Pune location.,TandA HR Solutions,Pune,2 - 5 Years,2,5,3.5,3,1,False
Vacancy for the Graphic Designer for an MNC IT Company in Chandigarh,TandA HR Solutions,Chandigarh,3 - 7 Years,3,7,5.0,4,1,False
Opening for PHP Developer in a IT Company for Mohali location.,TandA HR Solutions,Mohali,1 - 5 Years,1,5,3.0,4,1,False
Opening for the Android Developer for an IT Company in Hyderabad Location.,TandA HR Solutions,Hyderabad/Secunderabad,3 - 5 Years,3,5,4.0,2,1,False
Opening for the SQL Developer at IT Company in Hyderabad Location,TandA HR Solutions,Hyderabad/Secunderabad,3 - 4 Years,3,4,3.5,1,1,False
Hiring for the Training Coordinator for Hyderabad location in a IT Company.,TandA HR Solutions,Hyderabad/Secunderabad,3 - 4 Years,3,4,3.5,1,1,False
Urgent hiring for Web Developer in IT company for Panchkula,TandA HR Solutions,Panchkula,0 - 2 Years,0,2,1.0,2,1,False
Hiring for the PLM for Hyderabad Location in a IT Company.,TandA HR Solutions,Hyderabad/Secunderabad,4 - 6 Years,4,6,5.0,2,1,False
Opening for Full Stack in IT Industry for Delhi location,TandA HR Solutions,Delhi,1 - 5 Years,1,5,3.0,4,1,False
The requirement for Developer in IT Industry for Delhi location,TandA HR Solutions,Delhi,1 - 5 Years,1,5,3.0,4,1,False
Requirement for Online Bidder in IT Industry for Mohali location,TandA HR Solutions,Mohali,1 - 2 Years,1,2,1.5,1,1,False
Requirement for PHP Developer in IT Industry for Mohali location,TandA HR Solutions,Mohali,1 - 4 Years,1,4,2.5,3,1,False
Requirement for Web Designer in IT Industry for Mohali location,TandA HR Solutions,Mohali,0 - 1 Years,0,1,0.5,1,1,False
Requirement for Graphic Designer in IT Industry for Mohali location,TandA HR Solutions,Mohali,0 - 1 Years,0,1,0.5,1,1,False
Requirement for Project Manager in IT Industry for Mohali location,TandA HR Solutions,Mohali,2 - 3 Years,2,3,2.5,1,1,False
Opening for the JAVA Developer in a IT Company for Chandigarh Location.,TandA HR Solutions,Chandigarh,0 - 3 Years,0,3,1.5,3,1,False
Job opening for Academic Writer IT in Ludhiana,TandA HR Solutions,Ludhiana,1 - 3 Years,1,3,2.0,2,1,False
The requirement for PHP Developer in IT Industry for Hyderabad location,TandA HR Solutions,Hyderabad/Secunderabad,2 - 5 Years,2,5,3.5,3,1,False
Opening for PHP Developer in IT Industry for Chandigarh,TandA HR Solutions,Chandigarh,1 - 2 Years,1,2,1.5,1,1,False
Opening for JAVA Developer in IT Industry for Chandigarh,TandA HR Solutions,Chandigarh,1 - 2 Years,1,2,1.5,1,1,False
Opening of Dot net developer for Mohali in IT Company,TandA HR Solutions,Mohali,1 - 2 Years,1,2,1.5,1,1,False
Looking for the IOS Developer Mohali location in a IT Company.,TandA HR Solutions,Mohali,3 - 6 Years,3,6,4.5,3,1,False
Looking for the Training Coordinator for Hyderabad location in a IT Company.,TandA HR Solutions,Hyderabad/Secunderabad,3 - 4 Years,3,4,3.5,1,1,False
Hiring for the Siemens PLM for Hyderabad Location in a IT Company.,TandA HR Solutions,Hyderabad/Secunderabad,4 - 6 Years,4,6,5.0,2,1,False
Hiring for PHP Developer for an IT Company for Mohali Location,TandA HR Solutions,Mohali,2 - 3 Years,2,3,2.5,1,1,False
Opening for WordPress Developer for an IT Company for Mohali Location,TandA HR Solutions,Mohali,1 - 3 Years,1,3,2.0,2,1,False
Hiring for the Web Designer for the IT Company in Mohali Location.,TandA HR Solutions,Mohali,0 - 3 Years,0,3,1.5,3,1,False
Hiring for PHP Developer for an IT Company for Mohali Location,TandA HR Solutions,Mohali,1 - 5 Years,1,5,3.0,4,1,False
Hiring for Software Engineer for Chandigarh location in IT Industry,TandA HR Solutions,Chandigarh,7 - 10 Years,7,10,8.5,3,1,False
Hiring for the Java Developer in IT Company for the Mohali location.,TandA HR Solutions,Mohali,3 - 8 Years,3,8,5.5,5,1,False
Hiring for the ASP.net c# in a IT Company for Gurgaon location.,TandA HR Solutions,Gurgaon,4 - 8 Years,4,8,6.0,4,1,False
Hiring for the ASP.net c# in a IT Company for Gurgaon location.,TandA HR Solutions,Gurgaon,1 - 4 Years,1,4,2.5,3,1,False
Requirement for Online Bidder in the IT Industry for Moh,TandA HR Solutions,Mohali,0 - 1 Years,0,1,0.5,1,1,False
Looking for the Accountant profile in a IT company for Mohali location.,TandA HR Solutions,Mohali,1 - 2 Years,1,2,1.5,1,1,False
Looking for HR Profile in a IT company for Mohali location.,TandA HR Solutions,Mohali,1 - 2 Years,1,2,1.5,1,1,False
Opening for WordPress Developer for an IT Company for Mohali Location,TandA HR Solutions,Mohali,0 - 3 Years,0,3,1.5,3,1,False
Vacancy for Prestashop developer in IT Company for Bangalore location,TandA HR Solutions,Bengaluru / Bangalore,1 - 4 Years,1,4,2.5,3,1,False
Hiring for SEO Executive profile for IT Company in Mohali,TandA HR Solutions,Mohali,5 - 7 Years,5,7,6.0,2,1,False
Hiring for Sr. SEO profile for IT Company in Mohali,TandA HR Solutions,Mohali,6 - 7 Years,6,7,6.5,1,1,False
Hiring for SEO Executive profile for IT Company in Mohali,TandA HR Solutions,Mohali,0 - 1 Years,0,1,0.5,1,1,False
Vacancy for HR Representative in IT Company for Mohali location,TandA HR Solutions,Mohali,2 - 5 Years,2,5,3.5,3,1,False
Hiring Desktop Engineer in IT Company for Chennai location,TandA HR Solutions,Chennai,1 - 2 Years,1,2,1.5,1,1,False
Vacancy for the -Embedded Systems Engineer for an IT Company in Pune,TandA HR Solutions,Pune,2 - 3 Years,2,3,2.5,1,1,False
Looking for Market Researcher in IT company for Pune location,TandA HR Solutions,Pune,1 - 2 Years,1,2,1.5,1,1,False
Looking for PHP Developer in IT Company for Ludhiana location,TandA HR Solutions,Ludhiana,2 - 5 Years,2,5,3.5,3,1,False
Required SEO Executive for an IT Company in Mohali Location,TandA HR Solutions,Mohali,0 - 1 Years,0,1,0.5,1,1,False
Hiring a WordPress Developer in IT Company for Mohali location,TandA HR Solutions,Mohali,1 - 4 Years,1,4,2.5,3,1,False
Vacancy for IT Development Manager for Chandigarh in an MNC company,TandA HR Solutions,Chandigarh,8 - 14 Years,8,14,11.0,6,1,False
Vacancy for PHP Developer in IT Company for Ludhiana location,TandA HR Solutions,Ludhiana,4 - 7 Years,4,7,5.5,3,1,False
Hiring for C Developer for an IT Company in Gurgaon,TandA HR Solutions,Gurgaon,2 - 5 Years,2,5,3.5,3,1,False
Vacancy for Android Developer for IT Company in Gurgaon,TandA HR Solutions,Gurgaon,3 - 5 Years,3,5,4.0,2,1,False
Opening for Data Engineer for an IT Company in Mohali Location,TandA HR Solutions,Mohali,3 - 5 Years,3,5,4.0,2,1,False
Hiring MLOps Engineer for an IT Company in Mohali Location,TandA HR Solutions,Mohali,3 - 5 Years,3,5,4.0,2,1,False
Hiring ERP admin for an IT Company in Pune location,TandA HR Solutions,Pune,1 - 4 Years,1,4,2.5,3,1,False
Hiring Drupal Developers for an IT company of Pune,TandA HR Solutions,Pune,3 - 6 Years,3,6,4.5,3,1,False
Looking for PHP Developer in IT company for Mohali location,TandA HR Solutions,Mohali,1 - 5 Years,1,5,3.0,4,1,False
Vacancy for Web Designer in IT company for Mohali location,TandA HR Solutions,Mohali,0 - 1 Years,0,1,0.5,1,1,False
Hiring for Community Manager for an IT Company in Gurgaon location,TandA HR Solutions,Gurgaon,1 - 6 Years,1,6,3.5,5,1,False
Hiring for Web developer profile for an IT Company in Bangalore,TandA HR Solutions,"Chennai, Bengaluru / Bangalore",1 - 4 Years,1,4,2.5,3,2,False
Hiring for IT professional for Hospital for Chandigarh Location.,TandA HR Solutions,Chandigarh,3 - 5 Years,3,5,4.0,2,1,False
Hiring for HR Executive for an IT Company for Mohali Location.,TandA HR Solutions,Mohali,1 - 3 Years,1,3,2.0,2,1,False
Hiring for Java Developer for an IT Company for Mohali Location.,TandA HR Solutions,Mohali,0 - 3 Years,0,3,1.5,3,1,False
Hiring for React Developer for an IT Company for Mohali Location.,TandA HR Solutions,Mohali,1 - 3 Years,1,3,2.0,2,1,False
